order_id,customer_id,product_id,warehouse_id,quantity,selling_price,discount,final_amount,payment_method,order_status,order_date
O007176,C0197,P0081,W003,5,583.65,205.1,2713.15,Net Banking,Pending,2026-08-01
O007177,C0492,P0075,W003,3,153.98,63.73,398.21,Cash,Pending,2026-03-02
O007178,C0294,P0059,W015,7,691.04,754.8,4082.48,Cash,Completed,2026-07-06
O007179,C0022,P0076,W005,8,366.83,542.2,2392.44,Debit Card,Completed,2026-07-28
O007180,C0292,P0032,W012,3,562.17,305.01,1381.5,Debit Card,Cancelled,2026-06-18
O007181,C0468,P0171,W015,3,165.53,13.08,483.51,Debit Card,Pending,2025-10-23
O007182,C0408,P0182,W009,1,103.87,20.77,83.1,Cash,Cancelled,2026-04-06
O007183,C0328,P0126,W011,7,352.47,319.58,2147.71,UPI,Completed,2025-09-12
O007184,C0208,P0041,W002,4,471.27,56.32,1828.76,UPI,Completed,2026-06-10
O007185,C0395,P0163,W013,10,561.9,222.74,5396.26,Credit Card,Pending,2026-02-19
O007186,C0127,P0171,W015,3,165.53,43.5,453.09,UPI,Cancelled,2025-11-04
O007187,C0312,P0141,W002,1,473.02,71.23,401.79,Debit Card,Completed,2025-11-16
O007188,C0410,P0104,W012,6,61.8,74.08,296.72,Net Banking,Cancelled,2026-05-24
O007189,C0074,P0066,W001,7,156.35,63.46,1030.99,Cash,Cancelled,2026-05-04
O007190,C0400,P0042,W004,3,276.02,127.65,700.41,Credit Card,Completed,2026-04-02
O007191,C0037,P0090,W017,10,414.11,286.29,3854.81,Cash,Completed,2025-11-24
O007192,C0173,P0196,W012,6,403.53,423.99,1997.19,Net Banking,Pending,2025-11-18
O007193,C0185,P0194,W008,6,316.48,59.05,1839.83,UPI,Pending,2026-03-03
O007194,C0353,P0001,W011,4,711.01,171.71,2672.33,Credit Card,Cancelled,2026-04-14
O007195,C0324,P0191,W020,6,583.75,167.45,3335.05,Credit Card,Cancelled,2025-09-06
O007196,C0230,P0066,W002,6,156.35,117.85,820.25,Cash,Completed,2026-05-22
O007197,C0471,P0092,W020,2,165.58,61.46,269.7,Debit Card,Completed,2025-11-18
O007198,C0386,P0041,W013,7,471.27,591.61,2707.28,Credit Card,Pending,2025-12-05
O007199,C0212,P0088,W013,6,512.39,545.84,2528.5,Net Banking,Pending,2026-05-21
O007200,C0121,P0180,W009,9,83.12,11.76,736.32,Cash,Completed,2025-09-14
O007201,C0015,P0157,W002,8,596.45,129.15,4642.45,Debit Card,Cancelled,2026-06-13
O007202,C0006,P0141,W010,8,473.02,57.76,3726.4,Cash,Pending,2026-01-22
O007203,C0432,P0077,W001,2,705.01,234.71,1175.31,Credit Card,Cancelled,2026-02-03
O007204,C0059,P0188,W010,9,149.25,53.65,1289.6,UPI,Pending,2026-02-18
O007205,C0353,P0003,W004,1,307.09,56.85,250.24,Cash,Pending,2025-09-07
O007206,C0226,P0173,W015,1,112.19,9.94,102.25,Credit Card,Completed,2025-10-18
O007207,C0208,P0169,W011,6,685.11,541.01,3569.65,Cash,Cancelled,2026-02-08
O007208,C0081,P0182,W012,7,103.87,66.64,660.45,Net Banking,Pending,2026-04-12
O007209,C0395,P0133,W017,7,659.87,144.68,4474.41,UPI,Cancelled,2026-06-04
O007210,C0078,P0187,W009,3,557.43,257.47,1414.82,Cash,Cancelled,2025-10-14
O007211,C0113,P0191,W002,3,583.75,241.39,1509.86,Debit Card,Cancelled,2025-12-27
O007212,C0055,P0141,W007,9,473.02,264.55,3992.63,Cash,Cancelled,2026-06-30
O007213,C0209,P0126,W018,9,352.47,83.63,3088.6,Debit Card,Pending,2025-08-05
O007214,C0163,P0093,W015,4,102.56,60.45,349.79,Credit Card,Completed,2026-05-20
O007215,C0130,P0161,W019,9,792.47,394.89,6737.34,Net Banking,Pending,2025-11-05
O007216,C0100,P0094,W016,1,536.83,30.21,506.62,Debit Card,Completed,2026-05-15
O007217,C0019,P0122,W018,4,472.24,345.71,1543.25,Cash,Completed,2026-06-28
O007218,C0334,P0099,W014,8,703.35,181.83,5444.97,Debit Card,Cancelled,2025-12-14
O007219,C0261,P0036,W018,2,550.45,180.5,920.4,Credit Card,Completed,2025-11-14
O007220,C0248,P0013,W011,6,678.5,524.8,3546.2,UPI,Completed,2026-02-07
O007221,C0399,P0035,W015,2,613.51,118.26,1108.76,Credit Card,Completed,2025-09-22
O007222,C0257,P0047,W020,8,519.72,731.05,3426.71,Net Banking,Cancelled,2025-11-06
O007223,C0372,P0043,W013,8,759.88,246.81,5832.23,Net Banking,Cancelled,2026-05-29
O007224,C0414,P0106,W006,8,395.02,606.78,2553.38,Net Banking,Completed,2026-07-13
O007225,C0471,P0097,W020,8,339.95,423.97,2295.63,UPI,Pending,2025-08-14
O007226,C0198,P0160,W006,7,103.95,28.69,698.96,Debit Card,Completed,2025-11-08
O007227,C0473,P0135,W010,6,444.2,351.44,2313.76,Credit Card,Completed,2026-03-23
O007228,C0273,P0078,W005,8,134.38,23.87,1051.17,Net Banking,Pending,2025-09-27
O007229,C0057,P0133,W009,4,659.87,27.42,2612.06,UPI,Cancelled,2025-08-20
O007230,C0144,P0189,W018,10,416.57,409.58,3756.12,UPI,Cancelled,2025-12-07
O007231,C0129,P0148,W015,7,538.64,632.13,3138.35,Debit Card,Cancelled,2025-08-11
O007232,C0243,P0177,W016,3,764.51,281.75,2011.78,Debit Card,Pending,2025-09-07
O007233,C0384,P0177,W010,2,764.51,196.51,1332.51,Cash,Pending,2026-05-27
O007234,C0016,P0195,W015,4,194.61,97.43,681.01,Cash,Completed,2025-08-08
O007235,C0329,P0072,W008,1,712.27,26.81,685.46,Credit Card,Cancelled,2026-03-01
O007236,C0363,P0182,W012,7,103.87,18.55,708.54,Credit Card,Pending,2026-01-12
O007237,C0395,P0187,W019,7,557.43,392.88,3509.13,Debit Card,Cancelled,2025-10-04
O007238,C0179,P0037,W015,8,536.12,140.8,4148.16,Net Banking,Cancelled,2026-04-16
O007239,C0450,P0122,W005,1,472.24,90.84,381.4,Cash,Cancelled,2026-01-14
O007240,C0268,P0058,W012,10,607.88,738.73,5340.07,Net Banking,Pending,2026-07-29
O007241,C0213,P0105,W014,10,537.76,417.78,4959.82,UPI,Pending,2025-11-17
O007242,C0317,P0006,W007,9,615.25,847.99,4689.26,Credit Card,Cancelled,2025-10-29
O007243,C0455,P0151,W006,4,359.46,124.42,1313.42,Cash,Pending,2026-04-14
O007244,C0086,P0121,W014,7,650.82,231.87,4323.87,Debit Card,Cancelled,2025-12-26
O007245,C0498,P0158,W003,2,498.73,82.9,914.56,Net Banking,Pending,2026-01-05
O007246,C0270,P0135,W005,2,444.2,127.97,760.43,UPI,Pending,2026-05-16
O007247,C0021,P0032,W006,9,562.17,749.36,4310.17,Credit Card,Cancelled,2026-07-18
O007248,C0388,P0003,W020,4,307.09,207.55,1020.81,UPI,Completed,2026-01-20
O007249,C0298,P0109,W018,4,51.49,9.03,196.93,Debit Card,Cancelled,2025-11-08
O007250,C0392,P0176,W007,8,708.65,621.16,5048.04,Cash,Completed,2026-06-12
O007251,C0130,P0164,W012,1,347.36,32.34,315.02,UPI,Pending,2025-08-05
O007252,C0039,P0124,W007,7,711.13,560.56,4417.35,Cash,Pending,2026-02-19
O007253,C0306,P0076,W020,9,366.83,210.73,3090.74,Credit Card,Completed,2026-06-30
O007254,C0048,P0141,W007,3,473.02,220.84,1198.22,Debit Card,Completed,2025-10-03
O007255,C0479,P0067,W006,10,610.98,112.93,5996.87,UPI,Cancelled,2026-06-29
O007256,C0347,P0190,W006,9,537.59,491.42,4346.89,UPI,Cancelled,2026-05-21
O007257,C0479,P0059,W014,10,691.04,12.46,6897.94,Credit Card,Cancelled,2025-10-07
O007258,C0049,P0175,W011,7,636.16,824.77,3628.35,Cash,Completed,2026-07-31
O007259,C0061,P0041,W011,1,471.27,20.44,450.83,Debit Card,Cancelled,2026-01-27
O007260,C0297,P0041,W007,4,471.27,221.49,1663.59,Credit Card,Pending,2025-11-11
O007261,C0233,P0144,W012,5,642.6,608.16,2604.84,Credit Card,Pending,2026-06-22
O007262,C0457,P0196,W018,8,403.53,296.52,2931.72,Credit Card,Pending,2026-03-03
O007263,C0074,P0176,W017,3,708.65,99.86,2026.09,Net Banking,Completed,2026-03-29
O007264,C0481,P0148,W018,3,538.64,27.94,1587.98,Cash,Completed,2026-03-23
O007265,C0116,P0013,W019,8,678.5,25.09,5402.91,Net Banking,Completed,2026-06-24
O007266,C0196,P0020,W006,6,658.43,706.84,3243.74,Debit Card,Pending,2025-08-16
O007267,C0480,P0088,W013,9,512.39,742.26,3869.25,UPI,Completed,2026-04-01
O007268,C0180,P0122,W008,4,472.24,70.52,1818.44,Debit Card,Completed,2025-10-25
O007269,C0154,P0124,W011,1,711.13,81.0,630.13,Cash,Completed,2026-05-17
O007270,C0384,P0128,W018,5,366.55,238.3,1594.45,Cash,Cancelled,2026-06-07
O007271,C0182,P0051,W016,2,229.62,33.16,426.08,Credit Card,Pending,2025-08-05
O007272,C0003,P0090,W001,6,414.11,276.57,2208.09,Debit Card,Cancelled,2026-01-22
O007273,C0404,P0173,W002,2,112.19,19.72,204.66,Debit Card,Cancelled,2025-12-26
O007274,C0290,P0114,W010,6,433.11,293.25,2305.41,Net Banking,Pending,2026-02-07
O007275,C0442,P0009,W013,3,127.01,54.02,327.01,Net Banking,Completed,2026-06-08
O007276,C0215,P0065,W011,10,114.36,7.12,1136.48,Credit Card,Cancelled,2025-10-18
O007277,C0331,P0055,W011,8,691.95,683.51,4852.09,Net Banking,Cancelled,2026-02-24
O007278,C0101,P0093,W008,9,102.56,124.8,798.24,Credit Card,Pending,2026-03-13
O007279,C0017,P0011,W020,1,311.47,52.02,259.45,Net Banking,Cancelled,2026-07-02
O007280,C0403,P0185,W001,6,566.24,547.3,2850.14,Net Banking,Pending,2026-01-03
O007281,C0068,P0183,W005,8,518.44,693.44,3454.08,Debit Card,Completed,2026-08-05
O007282,C0013,P0069,W012,3,779.75,388.81,1950.44,Credit Card,Pending,2026-01-01
O007283,C0124,P0041,W020,10,471.27,328.55,4384.15,Cash,Pending,2025-10-07
O007284,C0021,P0051,W015,9,229.62,231.35,1835.23,UPI,Completed,2026-03-30
O007285,C0223,P0151,W020,10,359.46,218.67,3375.93,Debit Card,Cancelled,2026-06-29
O007286,C0161,P0187,W011,3,557.43,73.13,1599.16,Debit Card,Completed,2026-03-10
O007287,C0057,P0163,W015,5,561.9,160.78,2648.72,Credit Card,Completed,2026-04-23
O007288,C0131,P0067,W005,2,610.98,161.62,1060.34,UPI,Cancelled,2026-06-28
O007289,C0019,P0116,W005,1,446.14,51.89,394.25,Net Banking,Completed,2026-03-21
O007290,C0079,P0093,W008,2,102.56,32.23,172.89,Net Banking,Cancelled,2026-06-23
O007291,C0086,P0087,W004,3,52.58,4.64,153.1,Debit Card,Pending,2026-07-17
O007292,C0280,P0105,W005,5,537.76,517.89,2170.91,Cash,Pending,2025-09-13
O007293,C0295,P0077,W006,9,705.01,917.41,5427.68,Net Banking,Pending,2026-04-05
O007294,C0336,P0177,W001,10,764.51,1464.17,6180.93,Cash,Pending,2026-02-13
O007295,C0338,P0035,W016,10,613.51,792.35,5342.75,UPI,Pending,2025-12-14
O007296,C0367,P0022,W007,1,456.03,58.08,397.95,Net Banking,Cancelled,2026-06-16
O007297,C0201,P0135,W005,4,444.2,217.95,1558.85,Credit Card,Cancelled,2026-07-13
O007298,C0337,P0015,W012,10,435.76,628.41,3729.19,UPI,Pending,2025-10-06
O007299,C0179,P0108,W013,10,467.1,652.43,4018.57,Cash,Pending,2026-02-17
O007300,C0372,P0164,W007,9,347.36,227.48,2898.76,Debit Card,Pending,2026-02-01
O007301,C0122,P0130,W007,10,247.63,360.41,2115.89,Net Banking,Completed,2025-09-14
O007302,C0058,P0180,W002,3,83.12,30.82,218.54,Debit Card,Completed,2025-09-30
O007303,C0231,P0118,W016,9,545.32,400.24,4507.64,UPI,Pending,2026-07-03
O007304,C0130,P0178,W009,3,253.74,98.57,662.65,UPI,Pending,2026-01-27
O007305,C0021,P0126,W013,10,352.47,676.37,2848.33,Credit Card,Pending,2025-09-26
O007306,C0307,P0113,W004,8,229.52,358.25,1477.91,Debit Card,Pending,2026-02-21
O007307,C0096,P0131,W016,4,381.9,183.18,1344.42,Cash,Cancelled,2026-06-14
O007308,C0360,P0188,W015,7,149.25,172.94,871.81,Net Banking,Completed,2025-12-03
O007309,C0258,P0093,W005,7,102.56,15.82,702.1,Net Banking,Cancelled,2026-06-18
O007310,C0011,P0030,W010,10,129.09,60.8,1230.1,Cash,Cancelled,2026-05-24
O007311,C0062,P0126,W010,2,352.47,87.1,617.84,Cash,Cancelled,2026-04-11
O007312,C0129,P0038,W018,4,210.73,105.96,736.96,UPI,Completed,2026-01-17
O007313,C0397,P0109,W008,7,51.49,67.3,293.13,Cash,Pending,2025-12-09
O007314,C0045,P0061,W010,6,427.25,106.84,2456.66,Debit Card,Pending,2025-10-18
O007315,C0161,P0117,W007,1,422.57,53.34,369.23,Debit Card,Completed,2025-12-22
O007316,C0418,P0191,W001,4,583.75,178.73,2156.27,Credit Card,Cancelled,2025-11-16
O007317,C0444,P0063,W007,10,152.21,283.01,1239.09,UPI,Cancelled,2025-11-14
O007318,C0273,P0073,W004,4,114.95,1.38,458.42,Net Banking,Pending,2026-01-11
O007319,C0114,P0124,W011,1,711.13,74.33,636.8,Credit Card,Pending,2025-12-02
O007320,C0059,P0102,W018,2,580.08,151.54,1008.62,UPI,Cancelled,2025-11-24
O007321,C0050,P0136,W002,2,596.21,81.66,1110.76,Debit Card,Pending,2025-11-11
O007322,C0279,P0093,W006,7,102.56,132.49,585.43,Net Banking,Cancelled,2026-07-08
O007323,C0415,P0066,W010,7,156.35,124.5,969.95,Net Banking,Pending,2025-08-18
O007324,C0398,P0067,W007,10,610.98,897.96,5211.84,UPI,Pending,2025-09-19
O007325,C0290,P0125,W013,4,184.54,50.9,687.26,UPI,Completed,2026-04-08
O007326,C0382,P0007,W011,2,86.6,4.19,169.01,Cash,Completed,2026-07-03
O007327,C0299,P0049,W009,10,200.77,274.76,1732.94,Net Banking,Pending,2026-03-10
O007328,C0098,P0109,W012,8,51.49,77.35,334.57,UPI,Pending,2026-06-18
O007329,C0209,P0083,W002,9,557.15,745.08,4269.27,Debit Card,Completed,2026-06-17
O007330,C0349,P0073,W014,5,114.95,80.81,493.94,UPI,Pending,2026-06-30
O007331,C0102,P0059,W002,5,691.04,409.61,3045.59,Net Banking,Completed,2026-04-29
O007332,C0153,P0122,W018,5,472.24,422.44,1938.76,Cash,Completed,2026-01-05
O007333,C0262,P0018,W013,6,693.16,668.04,3490.92,Credit Card,Cancelled,2026-06-24
O007334,C0142,P0033,W005,1,316.3,53.49,262.81,UPI,Cancelled,2025-08-20
O007335,C0330,P0032,W009,8,562.17,479.7,4017.66,Cash,Pending,2026-05-13
O007336,C0264,P0181,W011,3,510.35,154.01,1377.04,Cash,Pending,2026-03-26
O007337,C0071,P0111,W019,10,638.29,831.59,5551.31,UPI,Cancelled,2026-02-20
O007338,C0424,P0128,W002,1,366.55,0.19,366.36,Net Banking,Pending,2026-05-18
O007339,C0250,P0073,W005,8,114.95,35.05,884.55,Net Banking,Pending,2025-11-24
O007340,C0235,P0195,W016,8,194.61,288.29,1268.59,Credit Card,Pending,2026-06-15
O007341,C0413,P0068,W007,1,244.39,34.87,209.52,Credit Card,Completed,2026-06-05
O007342,C0380,P0122,W002,10,472.24,133.39,4589.01,UPI,Cancelled,2026-07-07
O007343,C0166,P0190,W014,8,537.59,427.48,3873.24,Debit Card,Cancelled,2025-12-19
O007344,C0374,P0071,W002,1,324.09,29.27,294.82,Debit Card,Pending,2025-08-09
O007345,C0352,P0200,W004,10,181.69,60.8,1756.1,Net Banking,Completed,2025-10-24
O007346,C0481,P0069,W018,5,779.75,367.53,3531.22,Debit Card,Cancelled,2026-05-07
O007347,C0316,P0026,W005,10,424.88,101.25,4147.55,Debit Card,Cancelled,2025-11-17
O007348,C0023,P0001,W018,4,711.01,494.09,2349.95,UPI,Pending,2025-10-09
O007349,C0264,P0179,W019,6,761.14,848.26,3718.58,Cash,Cancelled,2025-09-03
O007350,C0247,P0026,W004,5,424.88,423.67,1700.73,Credit Card,Cancelled,2025-10-08
O007351,C0282,P0133,W016,6,659.87,403.16,3556.06,Cash,Pending,2026-01-09
O007352,C0238,P0090,W012,8,414.11,432.01,2880.87,Cash,Cancelled,2026-07-24
O007353,C0165,P0052,W016,8,697.25,468.22,5109.78,Net Banking,Cancelled,2025-08-20
O007354,C0377,P0076,W007,8,366.83,177.41,2757.23,UPI,Completed,2025-08-05
O007355,C0291,P0133,W015,1,659.87,26.81,633.06,Credit Card,Pending,2025-09-25
O007356,C0214,P0107,W004,6,223.7,136.69,1205.51,UPI,Cancelled,2025-09-14
O007357,C0375,P0075,W011,5,153.98,1.63,768.27,Net Banking,Completed,2026-03-18
O007358,C0018,P0160,W006,10,103.95,94.98,944.52,UPI,Pending,2026-01-12
O007359,C0431,P0096,W010,5,223.64,9.37,1108.83,Debit Card,Cancelled,2025-10-26
O007360,C0423,P0185,W016,4,566.24,275.79,1989.17,Credit Card,Cancelled,2026-08-05
O007361,C0475,P0060,W003,10,220.07,428.67,1772.03,Credit Card,Completed,2026-06-03
O007362,C0204,P0131,W009,3,381.9,178.0,967.7,Cash,Cancelled,2025-12-16
O007363,C0353,P0052,W020,2,697.25,196.77,1197.73,Credit Card,Completed,2025-08-28
O007364,C0177,P0138,W009,4,574.82,434.72,1864.56,Cash,Cancelled,2025-09-07
O007365,C0116,P0189,W020,10,416.57,633.07,3532.63,Credit Card,Completed,2026-04-20
O007366,C0486,P0106,W007,8,395.02,249.37,2910.79,UPI,Cancelled,2025-11-14
O007367,C0080,P0034,W014,3,98.84,34.82,261.7,Cash,Cancelled,2025-11-19
O007368,C0091,P0130,W018,9,247.63,15.36,2213.31,Credit Card,Completed,2026-07-11
O007369,C0068,P0115,W010,9,346.43,212.89,2904.98,Credit Card,Cancelled,2025-11-30
O007370,C0250,P0052,W017,7,697.25,451.25,4429.5,Credit Card,Pending,2026-06-26
O007371,C0156,P0182,W001,2,103.87,30.97,176.77,Debit Card,Cancelled,2026-05-26
O007372,C0369,P0132,W004,8,661.28,812.83,4477.41,Credit Card,Completed,2025-08-11
O007373,C0016,P0165,W007,7,221.44,286.56,1263.52,Credit Card,Completed,2025-12-05
O007374,C0169,P0069,W013,3,779.75,243.88,2095.37,Net Banking,Cancelled,2025-08-06
O007375,C0090,P0129,W013,4,649.05,187.62,2408.58,Debit Card,Cancelled,2025-12-18
O007376,C0142,P0040,W006,3,533.67,3.35,1597.66,Debit Card,Completed,2025-08-06
O007377,C0136,P0079,W003,9,102.81,121.66,803.63,Credit Card,Cancelled,2025-11-21
O007378,C0358,P0178,W001,2,253.74,32.69,474.79,Credit Card,Cancelled,2026-02-20
O007379,C0310,P0109,W017,3,51.49,27.11,127.36,UPI,Completed,2026-02-16
O007380,C0148,P0134,W004,4,127.8,70.78,440.42,Cash,Pending,2025-10-11
O007381,C0380,P0060,W008,5,220.07,204.58,895.77,Cash,Completed,2025-11-26
O007382,C0169,P0061,W003,5,427.25,83.96,2052.29,Net Banking,Cancelled,2026-06-11
O007383,C0028,P0012,W014,6,342.53,196.68,1858.5,Debit Card,Pending,2026-01-06
O007384,C0359,P0041,W020,4,471.27,52.83,1832.25,Debit Card,Pending,2025-10-11
O007385,C0224,P0185,W005,3,566.24,208.02,1490.7,Debit Card,Pending,2026-01-29
O007386,C0460,P0160,W020,9,103.95,178.31,757.24,UPI,Completed,2026-02-25
O007387,C0213,P0078,W004,1,134.38,17.92,116.46,Debit Card,Cancelled,2026-07-04
O007388,C0411,P0159,W020,3,340.74,167.13,855.09,Credit Card,Completed,2026-06-13
O007389,C0381,P0164,W002,10,347.36,10.39,3463.21,Credit Card,Pending,2026-05-01
O007390,C0050,P0198,W006,7,369.55,457.47,2129.38,Cash,Pending,2026-04-17
O007391,C0141,P0117,W012,8,422.57,406.69,2973.87,Net Banking,Cancelled,2025-08-15
O007392,C0103,P0033,W016,5,316.3,196.82,1384.68,Net Banking,Pending,2025-09-16
O007393,C0230,P0153,W010,4,97.2,0.69,388.11,Cash,Pending,2026-06-26
O007394,C0335,P0185,W005,9,566.24,65.26,5030.9,Debit Card,Cancelled,2026-05-03
O007395,C0448,P0142,W005,1,465.39,79.31,386.08,Credit Card,Cancelled,2025-11-12
O007396,C0300,P0066,W013,4,156.35,16.95,608.45,Net Banking,Cancelled,2026-05-08
O007397,C0450,P0184,W008,4,600.98,313.58,2090.34,Credit Card,Cancelled,2026-04-26
O007398,C0253,P0163,W017,6,561.9,186.71,3184.69,Net Banking,Completed,2026-02-21
O007399,C0317,P0074,W006,6,318.47,135.0,1775.82,UPI,Cancelled,2025-09-14
O007400,C0352,P0170,W002,1,505.56,61.73,443.83,Debit Card,Completed,2026-06-17
O007401,C0130,P0144,W007,8,642.6,913.35,4227.45,Cash,Cancelled,2026-04-01
O007402,C0176,P0077,W012,4,705.01,427.2,2392.84,Cash,Cancelled,2025-12-27
O007403,C0117,P0073,W008,5,114.95,37.04,537.71,UPI,Cancelled,2026-03-17
O007404,C0021,P0117,W020,1,422.57,2.77,419.8,Debit Card,Cancelled,2026-04-02
O007405,C0068,P0179,W010,4,761.14,448.35,2596.21,Net Banking,Pending,2026-02-25
O007406,C0078,P0131,W017,1,381.9,18.42,363.48,Debit Card,Completed,2025-10-30
O007407,C0170,P0059,W013,10,691.04,1369.22,5541.18,Debit Card,Cancelled,2025-10-06
O007408,C0118,P0183,W005,2,518.44,30.22,1006.66,Credit Card,Cancelled,2026-07-15
O007409,C0498,P0041,W009,5,471.27,180.35,2176.0,Cash,Completed,2026-06-24
O007410,C0138,P0142,W001,8,465.39,718.31,3004.81,Debit Card,Pending,2025-10-23
O007411,C0442,P0081,W016,1,583.65,35.06,548.59,Debit Card,Cancelled,2026-01-24
O007412,C0297,P0183,W008,8,518.44,391.69,3755.83,Debit Card,Cancelled,2025-10-24
O007413,C0006,P0057,W006,2,500.43,188.73,812.13,UPI,Completed,2025-08-07
O007414,C0024,P0183,W003,6,518.44,278.78,2831.86,Net Banking,Pending,2026-03-18
O007415,C0094,P0197,W020,2,603.05,155.6,1050.5,Net Banking,Cancelled,2026-02-14
O007416,C0205,P0010,W015,1,275.52,4.75,270.77,Debit Card,Completed,2026-02-19
O007417,C0463,P0019,W006,4,452.83,17.0,1794.32,UPI,Pending,2026-04-28
O007418,C0422,P0130,W001,2,247.63,20.14,475.12,Debit Card,Pending,2025-09-29
O007419,C0499,P0049,W008,6,200.77,105.05,1099.57,Credit Card,Cancelled,2025-10-14
O007420,C0415,P0166,W005,7,399.5,358.84,2437.66,Cash,Completed,2026-04-05
O007421,C0355,P0133,W020,10,659.87,698.16,5900.54,Cash,Pending,2026-07-14
O007422,C0316,P0038,W013,6,210.73,251.79,1012.59,Cash,Cancelled,2025-09-08
O007423,C0221,P0013,W012,9,678.5,703.52,5402.98,Cash,Completed,2025-11-27
O007424,C0187,P0039,W008,7,696.37,721.76,4152.83,Net Banking,Completed,2026-02-06
O007425,C0214,P0186,W014,6,703.11,809.32,3409.34,Credit Card,Completed,2026-04-29
O007426,C0164,P0187,W017,5,557.43,190.02,2597.13,Credit Card,Cancelled,2026-07-15
O007427,C0365,P0135,W009,3,444.2,126.14,1206.46,Credit Card,Completed,2026-01-02
O007428,C0219,P0155,W009,3,70.67,36.41,175.6,Cash,Cancelled,2026-05-14
O007429,C0295,P0196,W009,8,403.53,539.4,2688.84,UPI,Cancelled,2025-12-21
O007430,C0496,P0101,W002,7,536.98,114.87,3643.99,UPI,Pending,2026-06-06
O007431,C0044,P0175,W014,2,636.16,222.67,1049.65,Net Banking,Cancelled,2026-04-12
O007432,C0441,P0110,W017,10,91.98,40.45,879.35,Net Banking,Cancelled,2026-05-27
O007433,C0356,P0022,W019,3,456.03,42.24,1325.85,Credit Card,Cancelled,2026-06-29
O007434,C0205,P0044,W003,7,509.99,538.58,3031.35,UPI,Cancelled,2025-09-16
O007435,C0365,P0158,W004,1,498.73,32.62,466.11,Debit Card,Completed,2025-10-21
O007436,C0294,P0109,W010,9,51.49,64.5,398.91,Debit Card,Completed,2025-09-02
O007437,C0438,P0182,W019,8,103.87,111.22,719.74,Net Banking,Pending,2025-10-18
O007438,C0198,P0045,W001,1,74.54,12.31,62.23,UPI,Completed,2026-03-13
O007439,C0059,P0106,W020,3,395.02,117.6,1067.46,Net Banking,Pending,2026-05-23
O007440,C0447,P0039,W004,10,696.37,757.57,6206.13,Net Banking,Pending,2026-05-31
O007441,C0052,P0033,W012,4,316.3,54.99,1210.21,Debit Card,Cancelled,2025-10-05
O007442,C0221,P0057,W018,10,500.43,385.81,4618.49,Credit Card,Completed,2026-05-20
O007443,C0318,P0087,W009,1,52.58,9.21,43.37,Credit Card,Completed,2026-06-26
O007444,C0218,P0103,W017,2,104.86,26.48,183.24,Net Banking,Pending,2025-08-10
O007445,C0419,P0065,W011,5,114.36,63.32,508.48,Net Banking,Pending,2025-10-25
O007446,C0344,P0137,W007,8,70.49,25.62,538.3,Credit Card,Cancelled,2026-05-27
O007447,C0120,P0010,W011,4,275.52,97.18,1004.9,UPI,Completed,2026-02-02
O007448,C0295,P0179,W013,4,761.14,428.97,2615.59,Cash,Cancelled,2025-09-15
O007449,C0393,P0026,W014,5,424.88,324.93,1799.47,Credit Card,Pending,2026-04-24
O007450,C0053,P0013,W008,10,678.5,317.54,6467.46,Cash,Pending,2025-10-05
O007451,C0080,P0045,W006,5,74.54,0.66,372.04,Credit Card,Cancelled,2026-03-01
O007452,C0068,P0106,W002,5,395.02,12.24,1962.86,Net Banking,Completed,2026-05-17
O007453,C0200,P0140,W014,3,719.31,405.97,1751.96,Cash,Pending,2026-04-11
O007454,C0357,P0106,W012,9,395.02,192.91,3362.27,Debit Card,Completed,2025-10-31
O007455,C0363,P0130,W016,7,247.63,287.54,1445.87,Debit Card,Pending,2026-02-24
O007456,C0364,P0029,W004,2,380.84,72.55,689.13,UPI,Completed,2026-05-26
O007457,C0209,P0200,W007,9,181.69,215.04,1420.17,Credit Card,Cancelled,2025-11-08
O007458,C0094,P0055,W009,10,691.95,657.82,6261.68,UPI,Pending,2025-08-11
O007459,C0449,P0185,W012,7,566.24,413.01,3550.67,Credit Card,Pending,2026-02-20
O007460,C0268,P0062,W008,4,152.46,77.11,532.73,Cash,Completed,2026-03-16
O007461,C0274,P0104,W005,9,61.8,24.09,532.11,UPI,Pending,2026-03-22
O007462,C0269,P0055,W019,4,691.95,318.84,2448.96,Net Banking,Pending,2025-08-21
O007463,C0402,P0160,W017,9,103.95,139.86,795.69,Net Banking,Completed,2026-05-20
O007464,C0282,P0171,W005,8,165.53,54.02,1270.22,UPI,Pending,2026-07-23
O007465,C0287,P0134,W008,1,127.8,8.74,119.06,Net Banking,Pending,2025-10-06
O007466,C0463,P0089,W013,10,380.36,221.52,3582.08,Net Banking,Pending,2026-05-29
O007467,C0141,P0004,W005,4,47.98,23.5,168.42,Net Banking,Completed,2026-05-17
O007468,C0392,P0142,W011,3,465.39,16.19,1379.98,Cash,Pending,2026-06-02
O007469,C0317,P0128,W016,2,366.55,48.88,684.22,Cash,Completed,2025-09-18
O007470,C0027,P0182,W002,8,103.87,24.28,806.68,Net Banking,Cancelled,2026-01-02
O007471,C0338,P0200,W009,4,181.69,68.68,658.08,Debit Card,Pending,2026-07-03
O007472,C0041,P0010,W008,2,275.52,108.47,442.57,Cash,Completed,2025-09-12
O007473,C0418,P0049,W015,2,200.77,19.56,381.98,Net Banking,Completed,2026-02-23
O007474,C0162,P0090,W011,1,414.11,48.16,365.95,Credit Card,Cancelled,2026-03-07
